cleaned_text,label
Mengulas lanjut Azalina berkata SPR perlu menjalankan urusan kajian semula persempadanan bahagian pilihan raya Persekutuan mahupun negeri berlandaskan kepada prinsip serta tatacara persempadanan ditetapkan di Jadual Ke Perlembagaan Persekutuan Katanya ia termasuk menurut kuasa SPR yang diperuntukkan di bawah Perkara  Perlembagaan Persekutuan Urusan kajian semula persempadanan terhadap bahagianbahagian pilihan raya sedia ada hanya boleh dilaksanakan selepas tamat lat tempoh lapan tahun atau terdapat pindaan undangundang ke atas komposisi bilangan keanggotaan Ahli Dewan Rakyat atau Dewan Undangan Negeri katanya,happy
Menteri di Jabatan Perdana Menteri UndangUndang dan Reformasi Institusi Datuk Seri Azalina Othman Said,fear
Foto BERNAMA,anger
Isu peruntukan kepada MP pembangkang tak sepatutnya rumit untuk selesai KUALA LUMPUR Isu agihan peruntukan kepada Ahli Parlimen pembangkang tidak seharusnya menjadi isu yang rumit untuk diselesaikan,anger
Menteri di Jabatan Perdana Menteri Dr Zaliha Mustafa berkata ini kerana proses itu membabitkan syarat asas dan proses biasa dalam manamana rundingan serta amalan demokrasi,fear
Dalam masa sama katanya Ahli Parlimen pembangkang juga boleh berunding secara individu dengan Ketua Whip Kerajaan,anger
Beliau berkata demikian ketika menjawab soalan Datuk Che Mohamad Zulkifly Jusoh PNBesut melalui jawapan bertulis disiarkan di laman web Parlimen,love
Che Mohamad Zulkifly memohon penjelasan berhubung komitmen kerajaan terhadap manifesto Pakatan Harapan PH pada Pilihan Raya Umum Ke PRU berkenaan peruntukan sama rata kepada semula Ahli Parlimen tanpa mengira parti,love
Dalam pada itu Zaliha berkata peruntukan kepada Ahli Parlimen pembangkang akan diputuskan selepas selesai proses rundingan antara Ketua Whip Pembangkang dan Ketua Whip Kerajaan,anger
Mengenai peruntukan khas Perdana Menteri untuk Kawasan Parlimen pula katanya ia hanyalah sebagai penambah dan pelengkap kepada peruntukan di bawah Rancangan Malaysia lima tahun,anger
Penyediaan dan penyaluran peruntukan ini adalah mengikut dasar sedia ada dan tertakluk kepada kemampuan semasa kewangan kerajaan,anger
Bagaimanapun Kerajaan Persekutuan komited untuk merundingkan peruntukan khas Perdana Menteri kepada ahli atau kawasan Parlimen pembangkang menerusi deraf Memorandum Persefahaman MoU kepada Ketua Whip Pembangkang katanya,anger
Zaliha Mustafa,anger
Foto Bernama,anger
WCT Malls perkenal konsep retailtainment inovatif PETALING JAYA WCT Malls tampil dengan konsep retailtainment yang inovatif menggabungkan hiburan pengembaraan dan aktiviti keluarga dalam satu pengalaman membelibelah yang lebih menyeronokkan dan dinamik,surprise
Dengan pendekatan baru ini pusat membelibelah kini berfungsi sebagai destinasi sosial yang menawarkan lebih daripada sekadar ruang membelibelah,anger
Sebagai langkah pertama WCT Malls barubaru ini melancarkan ESCAPE Theme Parks di Paradigm Mall Petaling Jaya dan Paradigm Mall Johor Bahru menampilkan tarikan eksklusif seperti Banana Flip dan Slingshot yang membawa keseronokan hiburan terus ke dalam pusat belibelah,anger
Inisiatif ini bukan sahaja memberi pengunjung peluang untuk menikmati pengalaman membelibelah tetapi juga hiburan dan interaksi keluarga yang menyenangkan,anger
Tarikan baru di Paradigm Mall Petaling Jaya Johor Bahru Untuk memberikan pengalaman lebih menarik Paradigm Mall Petaling Jaya akan melancarkan arena laser tag berteknologi tinggi HURDIS,anger
MY pada Januari  Arena ini menawarkan pengalaman permainan berenergi tinggi yang sesuai untuk pengunjung daripada pelbagai usia,anger
Sementara itu Paradigm Mall Johor Bahru menjadi tuan rumah kepada gelanggang luncur ais terbesar di negeri tersebut memberi pengunjung peluang untuk menikmati pengalaman musim sejuk yang menyeronokkan,fear
Selain itu pusat belibelah ini turut memperkenalkan Roll On tempat luncur beroda bertema retro Amerika yang menghidupkan kembali kenangan nostalgia serta VR Zone yang menawarkan pengalaman realiti maya,anger
Tidak ketinggalan Fun Scape di Paradigm Mall Johor Bahru menyediakan permainan arked klasik dengan elemen moden memberi peluang kepada pengunjung menikmati pengalaman nostalgia dalam suasana yang baharu dan interaktif,anger
Bukan itu sahaja Paradigm Mall Johor Bahru turut memperkenalkan Camp yang dilengkapi kemudahan memanjat tertutup pertama di Malaysia sesuai untuk semua peringkat umur dan menambah variasi aktiviti luar ruangan yang menarik di pusat belibelah tersebut,anger
Dengan pengenalan konsep retailtainment WCT Malls berharap dapat mencipta suasana yang lebih interaktif di mana pengunjung dapat berhubung dan menghasilkan kenangan yang melangkaui pengalaman membelibelah dalam talian,anger
Ketua Pegawai Eksekutif WCT Malls Selena Chua berkata fokus utama syarikat adalah menyediakan ruang yang mendorong interaksi sosial sekali gus memperkukuhkan hubungan antara pengunjung dan penyewa,anger
Sempena musim cuti  WCT Malls turut bekerjasama dengan jenama terkenal seperti Disney dan CoComelon untuk memperkenalkan pelbagai aktiviti dan paparan bertemakan perayaan di beberapa lokasi WCT Malls,anger
Pengalaman bertemakan ini bukan sahaja memeriahkan suasana tetapi juga menarik minat pengunjung daripada pelbagai peringkat umur,fear
Melalui kolaborasi bersama jenama terkemuka seperti Disney dan CoComelon kami tidak hanya memperkaya pengalaman membelibelah tetapi juga meningkatkan pembabitan pengunjung dan menyokong penyewa dengan cara yang lebih bermakna,fear
Aktiviti bertemakan IP ini bukan sahaja memberikan kegembiraan kepada pengunjung tetapi turut membantu meningkatkan trafik ke pusat belibelah kata Selena Chua,anger
Ketua Pegawai Eksekutif WCT Malls Selena Chua  FOTO WCT Malls Dengan memperkenalkan pelbagai tarikan baru dan pengalaman membelibelah yang lebih interaktif WCT Malls terus berusaha untuk menjadi destinasi pilihan yang menawarkan pengalaman membelibelah yang lengkap dan menyeronokkan untuk seisi keluarga,love
WCT Malls komited untuk terus menjadi destinasi utama bagi hiburan dan membelibelah,anger
Kunjungi Paradigm Mall Petaling Jaya Paradigm Mall Johor Bahru gatewayklia dan Skypark Terminal untuk pengalaman yang tidak dapat dilupakan,anger
Ikuti Paradigm Mall Petaling Jaya dan Paradigm Mall Johor Bahru media sosial untuk maklumat terkini dan promosi menarik,anger
Azmin Ali dilantik Setiausaha Agung PN KUALA LUMPUR Mesyuarat Majlis Tertinggi MT Perikatan Nasional PN mengesahkan pelantikan Datuk Seri Mohamed Azmin Ali sebagai Setiausaha Agung gabungan itu manakala Datuk Seri Ahmad Faizal Azumu dilantik sebagai Ketua Penerangan,anger
Menurut Mohamed Azmin dalam kenyataan malam tadi Pengerusi PN Tan Sri Muhyiddin Yassin yang mempengerusikan mesyuarat itu turut memaklumkan Datuk Mas Ermieyati Samsudin sebagai Ketua Wanita PN,anger
Beliau berkata BERSATU turut menamakan Datuk Seri Hamzah Zainudin sebagai Timbalan Pengerusi PN manakala Datuk Dr Mohd Radzi Md Jidin dan Datuk Seri Dr Ronald Kiandee sebagai anggota MT PN selaras dengan keputusan pemilihan parti itu barubaru ini,anger
Mesyuarat MT PN juga membincangkan dan mengambil maklum perkembangan politik semasa di Sabah dan mengambil ketetapan bahawa Perikatan Nasional akan menyertai Pilihan Raya Negeri Sabah yang akan diadakan selewatlewatnya November  katanya,anger
Beliau berkata PN Sabah diberikan tanggungjawab untuk membuat persiapan dan perbincangan dalam merangka strategi untuk membentuk kerajaan baharu di negeri itu,anger
MT PN juga katanya menerima penubuhan Jabatan Dasar dan Strategi yang berperanan dalam semua isuisu strategik dan pelan tindakan strategik serta bertanggungjawab kepada kaji selidik berkaitan isu semasa negara,anger
Dalam pada itu Mohamed Azmin berkata PN komited untuk terus berada di lapangan bagi membantu mangsa banjir termasuk kerjakerja pembersihan pascabanjir,anger
BERNAMA ADUN Hulu Kelang Datuk Seri Mohamed Azmin Ali dilantik sebagai Setiausaha Agung PN,anger
Kerajaan akan batal komitmen beberapa syarikat KKM diminta dapatkan ubat generik lebih berpatutan  PM KUALA LUMPUR Datuk Seri Anwar Ibrahim berkata kerajaan akan membatalkan komitmen beberapa syarikat untuk memastikan perolehan ubatubatan terkawal selain pembelian tidak terus dibelenggu monopoli,fear
Perdana Menteri berkata Kementerian Kesihatan KKM juga seperti mana dilakukan negara lain diarah untuk menjelajah ke beberapa negara untuk mendapatkan ubat generik yang lebih murah dan berpatutan,fear
Kita tahu bahawa alasan dari segi kos perubatan pertama ubatan sekarang ini tiada kawalan malah pembelian ubat ini selama puluhan tahun dimonopoli,sadness
Jadi sebab itu kita akan batalkan beberapa komitmen kepada satu atau dua syarikat dan minta KKM seperti mana beberapa negara lakukan menjelajah ke beberapa negara supaya mendapat ubat generik yang lebih murah dan berpatutan,fear
Ubat generik ini lebih terkenal di Brazil India dan China umpamanya yang dikaji dan tidak semestinya terikat dari Amerika Syarikat AS atau Eropah yang kosnya terlalu tinggi katanya ketika Waktu PertanyaanPertanyaan Menteri di Dewan Rakyat hari ini,anger
Beliau berkata demikian menjawab soalan Suhaizan Kaiat PHPulai mengenai langkah kerajaan mengatasi masalah kenaikan premium insurans perubatan antara  hingga  peratus dan inflasi kos perubatan negara sebanyak  peratus pada  lebih dua kali ganda berbanding purata global  peratus,anger
Mengulas lanjut Perdana Menteri menegaskan kerajaan prihatin dalam menilai isu kenaikan premium insurans ini dan sebab itu Bank Negara bersama Perbendaharaan dan KKM sedang meneliti dan akan mengeluarkan panduan agak tegas kepada insurans dan takaful perubatan dan kesihatan MHIT serta syarikat insurans dan pengendali takaful ITO dengan mengambil kira beberapa hal,anger
Beliau berkata pertama berdasarkan penjelasan syarikat insurans kenaikan kadar premium adalah bersandarkan ambang lebih rendah di Malaysia dan kos perubahan tinggi bagaimanapun KKM dan Bank Negara sedang menyelaras supaya kenaikan itu dianggap munasabah dan tidak membebankan,anger
Tambah Perdana Menteri berkenaan Diagnosisrelated groups DRGs yang mana Malaysia belum lagi mempunyai kawalan tentang kos standard,anger
Kita rujuk kepada pakar dan dia tentukan caj tetapi ada garis panduan yang disebut DRGs ini tentang apakah munasabah kos untuk MRI atau CT Scan sedemikian yang ditentukan jadi ini harus dikawal itu yang pertama,sadness
Keduanya seperti mana berlaku di Barat di Amerika umpamanya kalau dia buat stent apa jaminan supaya pesakit itu dalam tempoh dua tahun atau tiga tahun tetap kekal sihat kalau dia pulang kembali ke hospital dengan permasalahan itu apakah harus dikenakan syarat bahawa hospital itu harus membayar sebahagian atau setengah atau sepenuhnya kos,anger
Halhal ini sedang dikaji KKM katanya,love
Langkah lain Perdana Menteri berkata adalah membabitkan pengenalan apa yang disebut sebagai Rakan KKM yang membabitkan kerjasama GLIC yang mana KKM sedang melaksanakan satu program di mana Kementerian GLIC dan juga pesakit boleh memilih beberapa kemudahan tambahan dengan kos minimum tidak di hospital yang sesak tidak di sektor swasta yang terlalu tinggi kosnya itu,fear
Tetapi berbalik kepada soalan pokok iaitu tentang premium insurans ini yang meningkat kita faham ada sedikit peningkatan dengan kemunasabahan alasan diberikan syarikat insurans tetapi harus dikawal,anger
Maklumat terakhir oleh Bank Negara dan KKM ialah bahawa mereka akan menentukan ada kawalan supaya kenaikan itu tidak akan terlalu tinggi dan akan menimbulkan banyak masalahmasalah kepada pesakit dan masalah kepada peningkatan inflasi katanya,anger
Foto hiasan,love
Bernama,anger
Titah Adendum tahanan rumah Najib tak dibangkit ketika mesyuarat pengampunan  PM Anwar KUALA LUMPUR Isu Titah Adendum yang didakwa membolehkan bekas Perdana Menteri Datuk Seri Najib Razak menjalani baki hukuman penjara sebagai tahanan di rumah tidak dibangkitkan dalam mesyuarat Lembaga Pengampunan pada  Disember    Perdana Menteri Datuk Seri Anwar Ibrahim berkata perkara itu boleh disahkan kerana beliau sendiri berada dalam mesyuarat itu,anger
Bagaimanapun katanya pada mesyuarat sama beliau sendiri yang mempersembahkan kepada Yang diPertuan Agong ke agenda permohonan pengampunan Najib dalam pertimbangan mesyuarat Lembaga Pengampunan ketika itu,anger
Pada masa itu dalam mesyuarat Pembaga Pengampunan pada  Disember  yang saya hadir tiada langsung bangkit isu kandungan Titah Adendum yang dimaksudkan itu,anger
Pada  Januari berikutnya itu memang dihadiri oleh menteri yang bertanggungjawab iaitu Wilayah Persekutuan dan saya tidak lagi hadir,fear
Setakat itu saya boleh nyatakan dan selain itu tunggu  Januari  keputusan Mahkamah Rayuan katanya ketika menjawab soalan sewaktu Waktu PertanyaanPertanyaan Menteri di Dewan Rakyat hari ini,anger
Beliau berkata demikian ketika menjawab soalan Datuk Seri Takiyuddin Hassan PNKota Bharu mengenai penjelasan kerajaan berkenaan kewujudan Titah Addendum berkaitan keputusan Lembaga Pengampunan Wilayah Persekutuan kali ke pada  Januari lalu yang melibatkan permohonan pengampunan Najib,anger
Mengulas mesyuarat Lembaga Pengampunan pada  Disember  itu Perdana Menteri berkata Yang diPertuan Agong ketika itu tidak memasukkan agenda permohonan pengampunan Najib dalam pertimbangan Lembaga Pengampunan,anger
Justeru untuk rekod Anwar berkata beliau mempersembahkan kepada baginda agenda pengampunan Najib atas alasan semua rakyat atau banduan berhak membuat permohonan dan kerana kedudukan Najib adalah munasabah kalau diberi pertimbangan,anger
Tuanku Agong ketika itu memberi perkenan,anger
Jadi ada  agenda yang mana  dikemukakan oleh Bahagian Hal Ehwal UndangUndang ikut proses biasa manakala agenda ke Yang diPertuan Agong yang pengerusikan minta saya kemukakan hujah tentang rayuan pengampunan Datuk Seri Najib,anger
Ini saya hendak jelaskan kerana saya tahu kes ini sedang dipermainkan pihak tertentu,anger
Jadi ini rekod dan diminitkan,love
Inilah satusatu julung kali di mana permohonan pengampunan itu dibawa menteri bukan Bahagian Hal Ehwal UndangUndang,fear
Kerana bagi saya pada prinsip kita setuju atau tidak dengan keputusan mahkamah atau dengan hak seseorang untuk merayu tetapi kita tidak boleh nafikan hak untuk pendengaran dalam Lembaga Pengampunan katanya,fear
Dalam pada itu Anwar mempersoal apakah munasabah untuk memberikan ulasan kepada isu kewujudan Titah Addendum dan Takiyuddin sendiri sebagai seorang peguam berpengalaman semestinya tahu bahawa sekarang ini kes akan ditentukan oleh Mahkamah Rayuan pada  Januari    Apakah munasabah untuk kita berikan ulasan sebelum peraturan itu Jawapannya tidak kerana Peraturan Mesyuarat g PeraturanPeraturan Majlis Mesyuarat Dewan Rakyat tidak membolehkan,anger
Maka bagi kita seperti mana ditetapkan kenyataan Peguam Negara ialah menghormati memberi kepercayaan kepada institusi undangundang,anger
Yang boleh saya tambah ialah penglibatan saya hanya pada mesyuarat yang awal iaitu pada  Disember  Itu saya hadir dan saya boleh ulas kerana itu belum bangkit soal Adendum katanya,anger
Pada  Julai lalu Mahkamah Tinggi Kuala Lumpur menolak permohonan Najib  untuk memulakan prosiding semakan kehakiman ke atas lapan responden bagi mencabar kewujudan Titah Adendum itu selepas berpendapat empat afidavit bagi menyokong permohonan Najib termasuk oleh Presiden UMNO Datuk Seri Ahmad Zahid Hamidi dan Naib Presidennya Datuk Seri Wan Rosdy Wan Ismail adalah bersifat dengar cakap atau khabar angin,anger
Najib kemudiannya menfailkan notis rayuan pada  Julai,anger
Beliau menamakan Menteri Dalam Negeri Ketua Pesuruhjaya Penjara Peguam Negara Lembaga Pengampunan bagi Wilayah Persekutuan Kuala Lumpur Labuan serta Putrajaya Menteri di Jabatan Perdana Menteri JPM UndangUndang dan Reformasi Institusi Ketua Pengarah Bahagian Hal Ehwal UndangUndang di JPM serta Kerajaan Malaysia sebagai responden dalam permohonannya,anger
Menerusi permohonan difailkan April lalu Najib memohon perintah mandamus bagi memaksa sama ada semua atau satu daripada responden menjawab dan mengesahkan kewujudan dekri tambahan itu yang bertarikh  Januari tahun ini,anger
Beliau turut memohon perintah mandamus bahawa jika dekri tambahan itu wujud kesemua atau satu daripada responden harus menguatkuasakan ia sertamerta dengan memindahkan beliau dari Penjara Kajang ke kediamannya di Kuala Lumpur untuk menjalani baki hukuman penjara sebagai tahanan di rumah,anger
Najib telah menjalani hukuman di Penjara Kajang sejak  Ogos  selepas disabitkan kesalahan menyeleweng RM juta dana milik SRC International Sdn Bhd   Pada  September  beliau memfailkan petisyen untuk pengampunan diraja dan Lembaga Pengampunan telah mengurangkan hukuman penjara Najib daripada  tahun kepada enam tahun manakala denda dikurangkan daripada RM juta kepada RM juta,anger
Dalam pada itu Anwar mendedahkan bahawa beliau adalah individu yang memohon supaya permohonan pengampunan Najib didengar di Lembaga Pengampunan,anger
Perdana Menteri berkata perkara itu mendapat perkenan Yang diPertuan Agong ketika itu dengan proses berkenaan diberi pertimbangan untuk didengar pada mesyuarat yang berlangsung pada  Disember  Bekas Perdana Menteri Datuk Seri Najib Razak,anger
